family,profile,canonical_key,type,canonical_value_type,repository_effective_default,source_kind,source_identifier,resolver,precedence,classification,defaulted,consumer,dynamic_read,snapshot_ready,represented_in_calculation_identity,schema
core.combined,,earnings_risk_gate.penalties.medium,real,STRUCTURE,"{""type"":""real"",""value"":""1""}",PROFILE,config/scoring_weights.yaml,core_effective_configuration.resolve_combined_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,combine_row_decision;_weighted_available_score;_decision_label;calculate_earnings_risk,no during certified scoring,True,True,core.combined-v1
core.combined,,earnings_risk_gate.penalties.unknown,real,STRUCTURE,"{""type"":""real"",""value"":""0.3""}",PROFILE,config/scoring_weights.yaml,core_effective_configuration.resolve_combined_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,combine_row_decision;_weighted_available_score;_decision_label;calculate_earnings_risk,no during certified scoring,True,True,core.combined-v1
core.combined,,labels.candidate_min_score,real,STRUCTURE,"{""type"":""real"",""value"":""6.8""}",PROFILE,config/scoring_weights.yaml,core_effective_configuration.resolve_combined_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,combine_row_decision;_weighted_available_score;_decision_label;calculate_earnings_risk,no during certified scoring,True,True,core.combined-v1
core.combined,,labels.strong_candidate_min_score,real,STRUCTURE,"{""type"":""real"",""value"":""8""}",PROFILE,config/scoring_weights.yaml,core_effective_configuration.resolve_combined_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,combine_row_decision;_weighted_available_score;_decision_label;calculate_earnings_risk,no during certified scoring,True,True,core.combined-v1
core.combined,,labels.watch_min_score,real,STRUCTURE,"{""type"":""real"",""value"":""5.5""}",PROFILE,config/scoring_weights.yaml,core_effective_configuration.resolve_combined_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,combine_row_decision;_weighted_available_score;_decision_label;calculate_earnings_risk,no during certified scoring,True,True,core.combined-v1
core.combined,,penalties.danger_classification,real,STRUCTURE,"{""type"":""real"",""value"":""3""}",PROFILE,config/scoring_weights.yaml,core_effective_configuration.resolve_combined_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,combine_row_decision;_weighted_available_score;_decision_label;calculate_earnings_risk,no during certified scoring,True,True,core.combined-v1
core.combined,,penalties.growth_trap_risk,real,STRUCTURE,"{""type"":""real"",""value"":""1.5""}",PROFILE,config/scoring_weights.yaml,core_effective_configuration.resolve_combined_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,combine_row_decision;_weighted_available_score;_decision_label;calculate_earnings_risk,no during certified scoring,True,True,core.combined-v1
core.combined,,penalties.liquidity_warning,real,STRUCTURE,"{""type"":""real"",""value"":""1""}",PROFILE,config/scoring_weights.yaml,core_effective_configuration.resolve_combined_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,combine_row_decision;_weighted_available_score;_decision_label;calculate_earnings_risk,no during certified scoring,True,True,core.combined-v1
core.combined,,penalties.missing_data,real,STRUCTURE,"{""type"":""real"",""value"":""1""}",PROFILE,config/scoring_weights.yaml,core_effective_configuration.resolve_combined_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,combine_row_decision;_weighted_available_score;_decision_label;calculate_earnings_risk,no during certified scoring,True,True,core.combined-v1
core.combined,,penalties.overheated_momentum,real,STRUCTURE,"{""type"":""real"",""value"":""1.5""}",PROFILE,config/scoring_weights.yaml,core_effective_configuration.resolve_combined_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,combine_row_decision;_weighted_available_score;_decision_label;calculate_earnings_risk,no during certified scoring,True,True,core.combined-v1
core.combined,,penalties.quality_risk,real,STRUCTURE,"{""type"":""real"",""value"":""1.5""}",PROFILE,config/scoring_weights.yaml,core_effective_configuration.resolve_combined_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,combine_row_decision;_weighted_available_score;_decision_label;calculate_earnings_risk,no during certified scoring,True,True,core.combined-v1
core.combined,,penalties.value_trap_risk,real,STRUCTURE,"{""type"":""real"",""value"":""2""}",PROFILE,config/scoring_weights.yaml,core_effective_configuration.resolve_combined_configuration,REQUEST > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,combine_row_decision;_weighted_available_score;_decision_label;calculate_earnings_risk,no during certified scoring,True,True,core.combined-v1
core.technical,,benchmark_ticker,string,STRUCTURE,"{""type"":""string"",""value"":""SPY""}",REQUEST,technical-benchmark-request,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,pine.engine.pine_version,string,STRUCTURE,"{""type"":""string"",""value"":""3.2.0""}",PROFILE,config/pine_defaults.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,OBSERVABILITY,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,False,core.technical-v1
core.technical,,pine.engine.python_port_version,string,STRUCTURE,"{""type"":""string"",""value"":""3.2.0-port.1""}",PROFILE,config/pine_defaults.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,OBSERVABILITY,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,False,core.technical-v1
core.technical,,pine.htf.blendHtfIntoTrendScore,boolean,STRUCTURE,"{""type"":""boolean"",""value"":true}",PROFILE,config/pine_defaults.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,pine.htf.htfFastLen,integer,STRUCTURE,"{""type"":""integer"",""value"":10}",PROFILE,config/pine_defaults.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,pine.htf.htfMidLen,integer,STRUCTURE,"{""type"":""integer"",""value"":30}",PROFILE,config/pine_defaults.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,pine.htf.htfMinScore,real,STRUCTURE,"{""type"":""real"",""value"":""5.5""}",PROFILE,config/pine_defaults.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,pine.htf.htfRocLookback,integer,STRUCTURE,"{""type"":""integer"",""value"":13}",PROFILE,config/pine_defaults.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,pine.htf.htfSlopeLookback,integer,STRUCTURE,"{""type"":""integer"",""value"":4}",PROFILE,config/pine_defaults.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,pine.htf.htfSlowLen,integer,STRUCTURE,"{""type"":""integer"",""value"":40}",PROFILE,config/pine_defaults.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,pine.htf.htfTimeframe,string,STRUCTURE,"{""type"":""string"",""value"":""W""}",PROFILE,config/pine_defaults.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
core.technical,,pine.htf.useConfirmedHtf,boolean,STRUCTURE,"{""type"":""boolean"",""value"":true}",PROFILE,config/pine_defaults.yaml,core_effective_configuration.resolve_technical_configuration,REQUEST > SETTINGS_MODEL > ENVIRONMENT > DOTENV > PROFILE > CODE_DEFAULT,BEHAVIORAL,False,calculate_technical_features;calculate_htf_trend_features;calculate_relative_strength_features;score_from_feature_result;finalize_technical_scores,no during certified scoring,True,True,core.technical-v1
